Store Name,Primary Category Name,Secondary Category Name,Leaf Category Name,Product ID,Product Name,Product URL,SKU,Attribute Set,Visibility,Status(enable/disable),Product AB Desc,Product Specification,Description,Short_description,AB_short_description
bannerbuzz.com,Stands & Displays,Banner Stands,Retractable Banner Stands,"4,65,444",Roll Up Banner Stands,https://www.bannerbuzz.com/roll-up-banner-stands/p,BBDRBS01,Default,"Catalog, Search",1,0,"<style> .th150 { text-align: left; width: 200px; padding-right: 30px; vertical-align: top; } .productDetails { width: 100%; } </style> <div class=""newSpecificationBox""> <div class=""productDetails""> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Material </th> <td> PP (Polypropylene) </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Weight </th> <td> 7.08 oz </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Thickness </th> <td> 280 micron </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Printing </th> <td> 600DPI, Full Color, UV Printing </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Hardware Included </th> <td> 3 piece bungee pole </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Hardware Material </th> <td> Aluminum Anodized Coated </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Pole Details </th> <td> Diameter: 0.6"" </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Carry Bag Material </th> <td> Heavy-duty 1000D PVC coated fabric </td> </tr> </tbody> </table> </div> </div> <h3> Graphic Care Instructions </h3> <ul> <li> To clean the banner, use a soft, damp cloth without any cleaning solution </li> </ul>","<div class=""full-width-container""> <div class=""container""> <div class=""new-content""> <div class=""features-section""> <h3> Key Features </h3> <ul> <li> <b> Waterproof Fabric: </b> Crafted from polypropylene material, ensuring durability and suitability for any environment </li> <li> <b> Stunning Graphics: </b> Features 7 oz graphics with 600 DPI UV printing for vivid colors and sharp contrasts </li> <li> <b> Durable Hardware: </b> Anodized aluminum with a robust 3-piece bungee pole system ensures stability and longevity </li> <li> <b> Custom Options: </b> Online design tools and templates for easy personalization or upload your own designs </li> <li> <b> Portable Design: </b> Lightweight construction and optional PVC coated fabric carry bag enhance mobility and storage </li> <li> <b> User Friendly: </b> Simple maintenance with just a soft, damp cloth; no need for harsh cleaning solutions </li> </ul> </div> <div class=""description-section""> <h3> Product Overview </h3> <h3> Roll Up Banner Stands for Effective Brand Promotion </h3> <p> Whether you're looking to boost your brand visibility or enhance your marketing efforts, our roll up banner stand is the perfect solution. Designed for durability and high impact, these stands ensure your message stands out in any crowd. </p> <h3> Built with Premium Materials for Lasting Use </h3> <p> Crafted from corrosion-resistant coated aluminum and featuring waterproof polypropylene fabric, our retractable banner stand are built for both indoor and outdoor use. The hardware boasts an anodized aluminum coating, complete with a robust 3-piece bungee pole system and 0.5"" thickness, ensuring stability and longevity. The high-quality, 7 oz graphics are produced using 600 DPI UV printing, delivering vivid colors and sharp contrasts that catch the eye from a distance. </p> <h3> Customization at Your Fingertips: Design Tools and Options </h3> <p> Tailor your trade show display banners with our extensive customization options. Choose from various sizes to perfectly fit your space. Decide whether you need just the stand, the banner, or banner with stand. Our online design tools and templates make personalization a breeze, or you can opt to upload your own design or hire a professional designer. Go for lamination to further enhance the durability and vibrancy of your banner's colors. For added convenience, opt for a 1000 denier PVC coated fabric carry bag to make transportation and storage as effortless as your marketing. </p> <h3> Maximize Visibility with Easy Setup and Bulk Discounts </h3> <p> Our retractable banner with stand are lightweight and portable and are incredibly easy to maintain - simply wipe with a soft, damp cloth without any cleaning solution. Take advantage of our bulk purchase options, suitable for businesses of all sizes, from small start-ups to large corporations. This affordable solution provides a premium promotional tool that you can use repeatedly, maximizing your return on investment. </p> <p> Place your order today and experience the immediate benefits of our trade show retractable banners with stand in your promotional efforts. Propel your brand visibility to new heights! </p> </div> </div> </div> </div>","<div class=""width100""> <p><strong>Roll Up Banner Stands Help You Stand Out at Various Events</strong></p> <ul> <li>Durable materials contribute to longevity.</li> <li>Our 600 DPI UV printing ensures high visibility.</li> <li>Make your selection from varied size ranges.</li> <li>The stands are lightweight and easy to manage.</li> <li>Low-maintenance banner stands are simple to clean.</li> </ul> </div>","<div class=""USPBox""> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Portability.png"" /></div> <p>Portability</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Easy_Installation.png"" /></div> <p>Easy Installation</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Reusable.png"" /></div> <p>Reusable</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Versatility.png"" /></div> <p>Versatility</p> </div> </div>"
bannerbuzz.com,Stands & Displays,Frames & Sidewalk Signs,Sidewalk Signs/Sandwich Board,"4,65,445",A Frame,https://www.bannerbuzz.com/a-frame/p,BBAFRM01,Package,"Catalog, Search",1,0,"<style> .th150 { text-align: left; width: 200px; padding-right: 30px; vertical-align: top; } .productDetails { width: 100%; } </style> <div class=""newSpecificationBox""> <div class=""productDetails""> <h3> Graphic Material </h3> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Weight </th> <td> 11 oz </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Thickness </th> <td> 0.26 +/-0.03mm </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Slot Thickness </th> <td> 25.50 mm </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Print Type </th> <td> 720DPI, Full Color, Eco Solvent Printing </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Finish </th> <td> Flash cut with metal grommets </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Included </th> <td> Bungees, Poles </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Hardware Material </th> <td> Aluminum </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Number of Poles </th> <td> 13 </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Pole Thickness </th> <td> 1.5 mm </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Frame Color </th> <td> Silver </td> </tr> </tbody> </table> </div> </div> <h3> Graphic Care Instructions </h3> <ul> <li> Gently wipe the vinyl banner with a soft, damp cloth, avoiding the use of any cleaning solutions. </li> </ul>","<div class=""full-width-container""> <div class=""container""> <div class=""new-content""> <div class=""features-section""> <h3> Key Features </h3> <ul> <li> <b> Durable Construction: </b> Industrial-grade aluminum and powder-coated frame resist weather wear </li> <li> <b> High-Quality Printing: </b> 720DPI eco-solvent printing ensures vibrant, clear banner displays </li> <li> <b> Customizable Design: </b> Tailor colors, graphics, and sizes to fit your brand identity </li> <li> <b> Innovative Usability: </b> Features a simple hook-and-grommet system for quick graphic changes </li> <li> <b> Portable Convenience: </b> Easy to transport and set up with a foldable sandwich board mechanism </li> <li> <b> Sleek Appearance: </b> Premium look with sleek silver finish enhances visual appeal </li> </ul> </div> <div class=""description-section""> <h3> Product Overview </h3> <h3> Premium & Affordable Metal A-Frame Sign for Versatile Advertising </h3> <p> Our metal A-frame sign is the go-to solution for impactful, professional advertising that’s affordable, portable, and built to last. Crafted for indoor and outdoor settings, it’s perfect for showcasing banners in a wide range of environments, from retail stores to trade shows. Easy to set up, customizable, and available in various sizes, this A-frame signage is designed to help your business stand out. </p> <h3> Durable, High-Quality Materials Built for All Conditions </h3> <p> This metal A-frame sign stand is constructed from industrial-grade aluminum with a heavy-duty, powder-coated frame. This finish provides enhanced durability, protecting the frame from weather-related wear and tear while ensuring a premium look with its sleek silver finish. Combined with our high-quality PVC flex for banner display, the A-frame signage remains vibrant and eye-catching in any condition. Featuring 720DPI eco-solvent printing, the banner graphics pop with professional-grade clarity, ensuring your message stays visible and impactful. </p> <h3> Unique Customization for Brand Alignment </h3> <p> Our custom A-frame signs offer flexible design options, allowing you to create a display that perfectly reflects your brand. Choose from our popular size for maximum visibility, or adjust graphics, colors, and sizes to suit your needs. With our easy-to-use design tool, you can upload your artwork directly, ensuring your A-frame sign is uniquely yours. Installation is hassle-free with our simple hook-and-grommet system, allowing you to switch out graphics as needed and keep your message fresh and relevant. </p> <h3> Versatile Use for Various Settings with Bulk Savings </h3> <p> Ideal for businesses, events, and promotions, the A-frame banner is suited to a range of applications. Use it to promote sales in a store, guide visitors at an open house, or stand out at trade shows. The frame’s quick assembly with its foldable sandwich mechanism means you can easily transport and set it up wherever needed. Plus, buying in bulk saves you more. Take advantage of our quantity discount for unbeatable savings on this affordable marketing solution. </p> <p> Make your message count with a durable, customizable, and portable A-frame banner designed for maximum visibility and impact. Order your A-frame signage now and let your brand shine. </p> </div> </div> </div> </div>","<div class=""width100""> <ul> <li>Interchangeable banners that enjoy high visibility.</li> <li>Constructed from lightweight and durable aluminum poles.</li> <li>Suitable for indoor and outdoor use.</li> <li>Metal A-Frame is available with or without graphics.</li> </ul> </div>","<div class=""USPBox""> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Portability.png"" /></div> <p>Portability</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Easy_Installation.png"" /></div> <p>Easy Installation</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Reusable.png"" /></div> <p>Reusable</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Versatility.png"" /></div> <p>Versatility</p> </div> </div>"
bannerbuzz.com,Stands & Displays,Banner Stands,Non-Retractable Banner Stands,"4,65,469",EZ-Post Banner Stands,https://www.bannerbuzz.com/ez-post-banner-stand/p,VPEZPS01,Default,"Catalog, Search",1,0,"<style> .th150 { text-align: left; width: 200px; padding-right: 30px; vertical-align: top; } .productDetails { width: 100%; } </style> <div class=""newSpecificationBox""> <div class=""productDetails""> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Material </th> <td> High Quality PVC Flex </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Weight </th> <td> 11 oz </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Thickness </th> <td> 0.26 +/-0.03mm </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Printing </th> <td> 720DPI, Full Color, Eco Solvent Printing </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Hardware Material </th> <td> Black Coated Aluminum </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Size Variance </th> <td> Upto 5': +/- 0.5"" </td> </tr> </tbody> </table> </div> </div> <h3> Graphic Care Instructions </h3> <ul> <li> To clean the banner, use a soft, damp cloth without any cleaning solution </li> </ul>","<div class=""full-width-container""> <div class=""container""> <div class=""new-content""> <div class=""features-section""> <h3> Key Features </h3> <ul> <li> <b> Effective Promotion: </b> Boost business visibility immediately with EZ-post banner stands for dynamic advertising </li> <li> <b> Durable Materials: </b> Premium aluminum and PVC fabric ensure long-lasting indoor and outdoor use </li> <li> <b> Advanced Printing: </b> Choose 720 DPI eco-solvent for fade-resistant images or upgrade to 600 DPI UV for superior quality </li> <li> <b> Flexible Design: </b> Use online templates, upload your artwork or get professional help to create captivating graphics </li> <li> <b> Reliable Installation: </b> Equipped with brass grommets and wind flaps for stable and secure banner display </li> <li> <b> Adaptable Use: </b> Ideal for trade shows and retail, with easy transport, maintenance, and setup </li> </ul> </div> <div class=""description-section""> <h3> Product Overview </h3> <h3> EZ-Post Banner Stands: Affordable and Premium Advertising Solution for Business Growth </h3> <p> Promote your business effectively with EZ-post banner stands, the ultimate custom banners for impactful advertising. These portable banner stands offer high-quality, durable, and customizable solutions for businesses of all sizes. </p> <h3> High-Quality Materials Ensure Long-Lasting Performance and Versatility </h3> <p> Crafted from premium aluminum frames and PVC fabric, our banner stand for trade show is built to last. The corrosion-resistant and high-strength materials make these stands suitable for both indoor and outdoor use. The 13 oz graphic material ensures durability and longevity. Our 720 DPI eco-solvent printing technology produces vibrant, fade-resistant images that maintain their quality over time, providing excellent value for your investment. For enhanced visual quality and extended lifespan of your promotional banners, we recommend upgrading to 600 DPI UV printing with a 16 oz graphic weight. </p> <h3> Customization Options to Fit Your Brand and Budget Needs </h3> <p> Available in standard size these custom pop up banners can be customized to match your specific requirements. Decide whether you need just the stand, the banner, or both. Design your banner using our online templates, upload your own artwork, or enlist our professional design services to create eye-catching graphics that capture attention and drive conversions. Enhance your display with optional features such as hem with brass grommets for secure hanging and wind flaps to prevent flapping and tearing in the wind. </p> <h3> Versatile Uses, Easy Maintenance, and Bulk Discounts Available </h3> <p> From trade shows to retail spaces, these banners for trade show displays adapt to various settings. The lightweight, portable design allows for easy transportation and storage. Installation is a breeze with adjustable bungees and clear setup instructions. Maintenance is simple - just wipe gently with a soft, damp cloth. For larger orders, take advantage of our bulk discount options to maximize your advertising budget. </p> <p> Ready to boost your brand visibility? Order your EZ-post banner stands now and start attracting more customers today! </p> </div> </div> </div> </div>","<div class=""width100""> <ul> <li>Our banners are durable and withstand daily wear and tear.</li> <li>Choose from a range of customization options to meet your needs.</li> <li>High-quality print on the display banner stands attracts passersby.</li> <li>Installation is simple to save time.</li> <li>Lightweight material adds to the portability of the displays.</li> </ul> </div>","<div class=""USPBox""> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Portability.png"" /></div> <p>Portability</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Easy_Installation.png"" /></div> <p>Easy Installation</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Reusable.png"" /></div> <p>Reusable</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Versatility.png"" /></div> <p>Versatility</p> </div> </div>"
bannerbuzz.com,Stands & Displays,Canopy Tents,,"4,65,470",Custom Canopy Tents 10 x 10,https://www.bannerbuzz.com/10x10-canopy-tents/p,GMBDFD01-WSBDFD01,Default,"Catalog, Search",1,0,"<style> .th150 { text-align: left; width: 200px; padding-right: 30px; vertical-align: top; } .productDetails { width: 100%; } </style> <div class=""newSpecificationBox""> <div class=""productDetails""> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Material </th> <td> Standard Tent Fabric: 100% Waterproof 600D Acrylic Coated Polyester </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Weight </th> <td> 8 oz </td> </tr> </tbody> </table> </div> </div> <div class=""newSpecificationBox""> <div class=""productDetails""> <h3> Hardware Details </h3> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;""> Frame Construction </th> <td> Aluminum pop-up frame with three adjustable height layers </td> </tr> </tbody> </table> </div> </div> <div class=""newSpecificationBox""> <div class=""productDetails""> <h3> Pole Dimensions </h3> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;""> Diameter </th> <td> 1.57"" </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Max. Height </th> <td> 135"" </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Min. Height </th> <td> 101"" </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Topper Attachment Option </th> <td> The canopy topper has velcro on the inside edge of the valance, making it easy to attach the topper to the back wall. </td> </tr> </tbody> </table> </div> </div> <div class=""newSpecificationBox""> <div class=""productDetails""> <h3> PVC Half Clear Panel </h3> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Material </th> <td> PVC Clear Vinyl </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Graphic Weight </th> <td> 17.11 oz (+/- 0.29 oz) </td> </tr> <tr> <th class=""th150"" style=""text-align: left;""> Thickness </th> <td> 0.02"" (0.51 mm) </td> </tr> </tbody> </table> </div> </div> <h3> Graphic Care Instructions </h3> <ul> <li> The tent fabric has a protective layer, so it is not recommended to machine wash or use strong detergents </li> <li> For deep cleaning, use warm water only </li> <li> Wash your tent with water, a soft sponge, and a non-detergent soap </li> <li> Ensure the tent is completely dry after washing or wiping down, preferably by air drying in the sun if possible </li> </ul>","<div class=""full-width-container""> <div class=""container""> <div class=""new-content""> <div class=""features-section""> <h3>Key Features</h3> <ul> <li><strong> Enhanced Brand Visibility: </strong> Maximize presence with custom 10' x 10' canopy tents suitable for various events</li> <li><strong> Durable Materials: </strong> Select from robust 600 denier polyester or eco-friendly GRS-certified options</li> <li><strong> Stable Construction: </strong> Pop-up aluminum frame with adjustable telescopic legs for varied outdoor conditions</li> <li><strong> Customizable Designs: </strong> Personalize with logos and diverse wall options via user-friendly online tools</li> <li><strong> Clear Viewing Option: </strong> PVC half-clear panel available for enhanced visibility and interaction</li> <li><strong> Simple Maintenance: </strong> Easy cleaning with water and a sponge, ensuring long-lasting use</li> </ul> </div> <div class=""description-section""> <h3>Product Overview</h3> <h2><span style=""font-size: 18px;""><strong>Maximize Your Brand Visibility with Our Custom 10' x 10' Canopy Tents</strong></span></h2> <p>Discover the ultimate solution for your business promotions with our <strong>custom canopy tents</strong> <strong>10' x 10'.</strong> Perfect for both large corporations and small boutiques, these tents are ideal for creating a temporary business outpost at events, trade shows, or any outdoor setting. Their easy setup and portability make them an essential tool for impactful brand presentation.</p> <h3>High-Quality Materials and Construction for Enhanced Durability and Performance</h3> <p>Our <a href=""https://www.bannerbuzz.com/canopy-tents"" target=""_blank"" rel=""noopener""><strong>canopy tents</strong></a> are crafted from high-quality materials, ensuring durability and performance. Choose from two fabric options: the standard 600 denier acrylic-coated polyester or the eco-friendly, GRS-certified sustainable polyester. Both materials are robust, with a graphic weight of 8 oz, providing excellent resilience against elements. The frame features a pop-up aluminum construction with telescopic legs with a diameter of 1.6"", offer adjustable heights, ensuring your tent stands firm and stable in various outdoor conditions.</p> <h3>Tailor Your Promotional Space with Extensive Customization and Branding Options</h3> <p>Enhance your tent's appeal with extensive customization options. Personalize your pop up tent with logo and with various back, front, left, and right wall choices, allowing you to showcase your brand effectively. Whether you prefer to design online, upload your artwork, or hire a designer, our service accommodates all your creative needs, making it easy to craft a tent that truly represents your brand. To further tailor your <a href=""https://www.bannerbuzz.com/canopy-tents""><strong>pop up canopy tent</strong></a> to your needs, we offer additional accessories like the flag holder with an optional teardrop flag to catch the eye from afar. A unique topper attachment with self-securing closure on the inside edge of the valance ensures easy assembly of additional accessories. Enhance stability with optional sand bags designed for secure tent anchoring in windy conditions.</p> <h3>Add Value to Your Canopy with Accessories and Simple Maintenance</h3> <p>Care for your tent is straightforward, simply wash with water and a soft sponge and allow it to dry in the sun. Benefit from bulk discounts when ordering multiple units, making these canopy tents for outside premium as well as affordable. Shipping options are available to suit your timeline and budget.</p> <p>We are also offering&nbsp; <a href=""https://www.bannerbuzz.com/20x10-canopy-tents/p"" target=""_blank"" rel=""noopener""><strong>Custom Canopy Tents 20 x 10</strong></a> and other variants of canopy tent. Shop now and transform your promotional strategy with our trade show tent, where quality meets convenience at an affordable price.</p> </div> </div> </div> </div>","<div class=""width100""> <p><strong>Convert any Setting into an Exceptional Venue with 10 x 10 Canopy Tents</strong></p> <ul> <li>The canopies are durable; can withstand everyday wear & tear.</li> <li>Customizable to meet your exact needs.</li> <li>Installation is quick and simple.</li> <li>Lightweight material adds to the portability.</li> <li>Easy to set up, clean, and maintain.</li> </ul> </div>","<div class=""USPBox""> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Brand_Exposure.png"" /></div> <p>Brand Exposure</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Group_16.png"" /></div> <p>Premium Quality</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/g2292.png"" /></div> <p>Easy Installation</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/water-resistant_1.png"" /></div> <p>Water-resistant</p> </div> </div>"
bannerbuzz.com,Stands & Displays,Canopy Tents,,"4,65,471",Custom Canopy Tents 20 x 10,https://www.bannerbuzz.com/20x10-canopy-tents/p,GMBDFD02-WSBDFD02,Default,"Catalog, Search",1,0,"<style> .th150 { text-align: left; width: 200px; padding-right: 30px; vertical-align: top; } .productDetails { width: 100%; } </style> <div class=""newSpecificationBox""> <div class=""productDetails""> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;"">Graphic Material</th> <td>Standard Tent Fabric: 100% Waterproof 600D Acrylic Coated Polyester</td> </tr> <tr> <th class=""th150"" style=""text-align: left;"">Graphic Weight</th> <td>8 oz</td> </tr> </tbody> </table> </div> </div> <div class=""newSpecificationBox""> <div class=""productDetails""> <h3>Hardware Details</h3> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;"">Frame Construction</th> <td>Aluminum pop-up frame with three adjustable height layers</td> </tr> </tbody> </table> </div> </div> <div class=""newSpecificationBox""> <div class=""productDetails""> <h3>Pole Dimensions</h3> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;"">Diameter</th> <td>1.57""</td> </tr> <tr> <th class=""th150"" style=""text-align: left;"">Max. Height</th> <td>135""</td> </tr> <tr> <th class=""th150"" style=""text-align: left;"">Min. Height</th> <td>101""</td> </tr> <tr> <th class=""th150"" style=""text-align: left;"">Topper Attachment Option</th> <td>The canopy topper has velcro on the inside edge of the valance, making it easy to attach the topper to the back wall.</td> </tr> </tbody> </table> </div> </div> <div class=""newSpecificationBox""> <div class=""productDetails""> <h3>PVC Half Clear Panel</h3> <table class=""productDetailsSection""> <tbody> <tr> <th class=""th150"" style=""text-align: left;"">Graphic Material</th> <td>PVC Clear Vinyl</td> </tr> <tr> <th class=""th150"" style=""text-align: left;"">Graphic Weight</th> <td>17.11 oz (+/- 0.29 oz)</td> </tr> <tr> <th class=""th150"" style=""text-align: left;"">Thickness</th> <td>0.02"" (0.51 mm)</td> </tr> </tbody> </table> </div> </div> <h3>Graphic Care Instructions</h3> <ul> <li>The tent fabric has a protective layer, so it is not recommended to machine wash or use strong detergents</li> <li>For deep cleaning, use warm water only</li> <li>Wash your tent with water, a soft sponge, and a non-detergent soap</li> <li>Ensure the tent is completely dry after washing or wiping down, preferably by air drying in the sun if possible</li> </ul>","<div class=""full-width-container""> <div class=""container""> <div class=""new-content""> <div class=""features-section""> <h3>Key Features</h3> <ul> <li><strong> Superior Durability: </strong> 8 oz protective tent fabric and sturdy aluminum frame ensure weather resistance</li> <li><strong> Easy Setup: </strong> Features telescopic legs and snap-in-place height adjustments for hassle-free assembly</li> <li><strong> Customizable Design: </strong> Offers full personalization with various frame styles, fabrics, and custom-printed toppers</li> <li><strong> Travel-Friendly: </strong> Includes a wheeled travel bag and lightweight design for effortless transportation</li> <li><strong> Improved Stability: </strong> Available sandbag set ensures the tent remains secure in any setting</li> <li><strong> Low Maintenance: </strong> Simple cleaning with warm water and a soft sponge ensures longevity with minimal effort</li> </ul> </div> <div class=""description-section""> <h3>Product Overview</h3> <h3>Discover Versatile Custom Canopy Tents for Powerful Brand Promotion</h3> <p>Discover our premium <a href=""https://www.bannerbuzz.com/canopy-tents""><strong>canopy tents</strong></a>, perfect for all-season brand promotion. These 20' x 10' pop up canopy tents offer superior quality and versatility for various events. From storefronts to flea markets and trade shows, our tents provide the ideal solution for showcasing your brand while protecting you from the elements.</p> <h3>Built Tough: Strong Materials and User-Friendly Setup for Busy Professionals</h3> <p>Our <a href=""https://www.bannerbuzz.com/canopy-tents""><strong>heavy duty outdoor canopy tents </strong></a>are designed to endure all weather conditions with their sturdy aluminum frames and durable protective tent fabric. Both our standard and sustainable options feature 600 denier acrylic-coated polyester with a graphic weight of 8 oz. The sustainable version additionally offers a 100% PVC-free, GRS-certified material, ensuring an environmentally friendly choice without compromising on quality. The pop-up design features 3 adjustable height layers and telescopic legs that snap into place. With a 1.6"" pole diameter and weighing just 43 lbs, assembly is a breeze. This allows you to focus on connecting with potential clients. The eight-part tent offers ample space and a quick setup, making it ideal for busy events.</p> <h3>Create a Unique Brand Experience with Fully Customizable Canopy Options</h3> <p>Customize every aspect of our <strong>custom canopy tents</strong> to make your brand shine. Choose your frame style, standard or sustainable fabric option, and add a custom-printed topper according to your requirements. Choose from a range of wall configurations and optional flag attachments. Consider getting sand bags for stability of your tent. Upload your own artwork or utilize our online design studio and templates, and consider hiring a designer for expert assistance. Create a unique, attention-grabbing display tailored to your needs with our versatile customized canopy tents.</p> <h3>Affordable Quality, Easy Maintenance, and Bulk Discounts for Smart Buyers</h3> <p>Optional accessories include a wheeled travel bag for transport. Designed for repeated use, our durable <a href=""https://www.bannerbuzz.com/10x10-canopy-tents/p""><strong>custom tent with logo</strong></a> for outside promise multiple successful events with minimal maintenance. Clean simply by using warm water and a soft sponge. Apply only non-detergent soap and ensure it dries completely after cleaning, ideally in sunlight. Plus, with our attractive discounts on bulk orders, these affordable tents are a cost-effective way to boost your brand presence.</p> <p>Also, we are offering&nbsp; <a href=""https://www.bannerbuzz.com/10x10-canopy-tents/p""><strong>Custom Canopy Tents 10 x 10</strong></a>&nbsp; and other varients of <a href=""https://www.bannerbuzz.com/10x10-canopy-tents/p""><strong>custom pop up tents</strong></a> . Shop today and create a professional, eye-catching display with our versatile trade show tent options for outdoor and indoor promotions. Don't miss this opportunity to make a lasting impression at your next event!</p> </div> </div> </div> </div>","<div class=""width100""> <ul> <li>Spacious 20 ft wide and 10 ft tall canopy tents.</li> <li>Fully custom print and accessory options.</li> <li>Protective tent fabric to advertise in all seasons.</li> <li>Lightweight, easy to set up and sturdy frame.</li> </ul> </div>","<div class=""USPBox""> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Brand_Exposure.png"" /></div> <p>Brand Exposure</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/Group_16.png"" /></div> <p>Premium Quality</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/g2292.png"" /></div> <p>Easy Installation</p> </div> <div class=""USPContent""> <div class=""EllipseBorder""><img src=""https://cdn.bannerbuzz.com/media/wysiwyg/water-resistant_1.png"" /></div> <p>Water-resistant</p> </div> </div>"
